codigo,nome,score_contratacao_v3,titulo_vaga,modalidade
40628,Caroline Lopes,0.511209508854409,PROGRAMADOR JAVA SENIOR - FULL STACK,
40609,Igor Gomes,0.511209508854409,PROGRAMADOR JAVA SENIOR - FULL STACK,
40565,Thomas Costela,0.511209508854409,PROGRAMADOR JAVA SENIOR - FULL STACK,
40525,Yan Cunha,0.511209508854409,PROGRAMADOR JAVA SENIOR - FULL STACK,
40514,Alana Correia,0.511209508854409,PROGRAMADOR JAVA SENIOR - FULL STACK,
39122,Sr. Carlos Eduardo Borges,0.511209508854409,PROGRAMADOR JAVA SENIOR - FULL STACK,
36665,Luan Ramos,0.511209508854409,PROGRAMADOR JAVA SENIOR - FULL STACK,
36155,Dr. Apollo Andrade,0.511209508854409,PROGRAMADOR JAVA SENIOR - FULL STACK,
40721,Srta. Eloah da Cruz,0.511209508854409,eCommerce consultant,
40710,Lucca da Costa,0.511209508854409,eCommerce consultant,
40668,André Caldeira,0.511209508854409,eCommerce consultant,
40652,Maria Cecília Castro,0.4667260288393707,eCommerce consultant,
40004,Bryan Melo,0.511209508854409,eCommerce consultant,
38846,Alana Borges,0.5202903272534676,eCommerce consultant,
38534,Sra. Maysa Jesus,0.511209508854409,eCommerce consultant,
36610,Lucas Gabriel Souza,0.511209508854409,eCommerce consultant,
36388,Sr. José Miguel Abreu,0.511209508854409,eCommerce consultant,
28957,João Gabriel Novais,0.4754000291697798,eCommerce consultant,
27567,Ana Clara Fernandes,0.5036540192623407,eCommerce consultant,
26320,Sr. Davi Gonçalves,0.4933783297039396,eCommerce consultant,
25893,Allana da Costa,0.511209508854409,eCommerce consultant,
21340,Vinicius Costela,0.46766453087397974,eCommerce consultant,
19818,Dr. Leonardo Ribeiro,0.5042260812104206,eCommerce consultant,
40581,Sr. André Ramos,0.511209508854409,Technical Specialist,
40562,Daniela Borges,0.511209508854409,Technical Specialist,
40560,Clarice Souza,0.511209508854409,Technical Specialist,
40554,Dr. Diego Gomes,0.511209508854409,Technical Specialist,
40553,Luiz Henrique Caldeira,0.511209508854409,Technical Specialist,
40546,Dr. Antony Lopes,0.511209508854409,Technical Specialist,
40544,Pedro Henrique Cavalcanti,0.511209508854409,Technical Specialist,
40535,Natália Aparecida,0.511209508854409,Technical Specialist,
39607,Henry Gabriel Leão,0.511209508854409,Technical Specialist,
30691,Bárbara Oliveira,0.511209508854409,Technical Specialist,
30015,Bento Cavalcanti,0.511209508854409,Technical Specialist,
9969,Dom Mendonça,0.511209508854409,Technical Specialist,
236,Milena das Neves,0.511209508854409,Technical Specialist,
30023,Maitê da Cunha,0.511209508854409,Application Consultant - Database_L1 00193356,
24107,Ana Carolina Cavalcante,0.511209508854409,Application Consultant - Database_L1 00193356,
23650,Sr. Levi Viana,0.4834878604756427,Application Consultant - Database_L1 00193356,
21668,Isabelly da Mota,0.46576288258581816,Application Consultant - Database_L1 00193356,
24330,Ana Júlia Lopes,0.511209508854409,SAP Consultant MDG SR 0193578,
12916,Sr. Arthur Teixeira,0.45026947292869834,SAP Consultant MDG SR 0193578,
36538,Isis Nascimento,0.511209508854409,SAP Consultant EWM SR 00193579,
30603,Arthur Casa Grande,0.511209508854409,SAP Consultant EWM SR 00193579,
29440,Luana Jesus,0.45963061164838676,SAP Consultant EWM SR 00193579,
28262,Arthur Miguel Gomes,0.49018839221029403,SAP Consultant EWM SR 00193579,
27378,Sr. Bruno Machado,0.4039337328165364,SAP Consultant EWM SR 00193579,
25756,Sra. Hellena Lopes,0.4952852107244626,SAP Consultant EWM SR 00193579,
25395,Dra. Olívia Rocha,0.511209508854409,SAP Consultant EWM SR 00193579,
20123,Yasmin Almeida,0.511209508854409,SAP Consultant EWM SR 00193579,
20086,Oliver Sales,0.511209508854409,SAP Consultant EWM SR 00193579,
19465,Leonardo Costela,0.511209508854409,SAP Consultant EWM SR 00193579,
19448,Maria Liz Pinto,0.511209508854409,SAP Consultant EWM SR 00193579,
15892,José Pedro da Conceição,0.511209508854409,SAP Consultant EWM SR 00193579,
14780,Eduardo da Luz,0.511209508854409,SAP Consultant EWM SR 00193579,
14718,João Abreu,0.4952852107244626,SAP Consultant EWM SR 00193579,
12830,Clara da Costa,0.511209508854409,SAP Consultant EWM SR 00193579,
12678,Arthur Gabriel Garcia,0.511209508854409,SAP Consultant EWM SR 00193579,
11130,Sr. Juan Sales,0.6523645325144933,SAP Consultant EWM SR 00193579,
40656,Gustavo Henrique da Cruz,0.511209508854409,Gerente de projeto -,
40655,João Miguel Andrade,0.4483587243487768,Gerente de projeto -,
40651,Sra. Isabel Correia,0.511209508854409,Gerente de projeto -,
40606,Valentim Ribeiro,0.34803844973638043,Gerente de projeto -,
40591,Camila Fonseca,0.511209508854409,Gerente de projeto -,
40584,Dr. Guilherme Farias,0.511209508854409,Gerente de projeto -,
40569,Eduarda Siqueira,0.511209508854409,Gerente de projeto -,
40563,Sra. Maria Luiza Campos,0.511209508854409,Gerente de projeto -,
40561,Zoe Lima,0.511209508854409,Gerente de projeto -,
40559,Danilo Aragão,0.511209508854409,Gerente de projeto -,
40552,Ian Cavalcanti,0.511209508854409,Gerente de projeto -,
40551,Cauê Vasconcelos,0.511209508854409,Gerente de projeto -,
40550,Ísis Lopes,0.511209508854409,Gerente de projeto -,
40549,Sr. Miguel Novais,0.511209508854409,Gerente de projeto -,
40543,Vinicius Rodrigues,0.511209508854409,Gerente de projeto -,
40531,Lucas Gabriel Cavalcante,0.511209508854409,Gerente de projeto -,
37973,Theo Costa,0.511209508854409,Gerente de projeto -,
37757,Dra. Melissa da Costa,0.4818663623406019,Gerente de projeto -,
37743,Fernanda da Mota,0.44143643096034924,Gerente de projeto -,
37457,Maria Isis Duarte,0.511209508854409,Gerente de projeto -,
36439,Henry Costa,0.5133207967196031,Gerente de projeto -,
27124,Eduardo Caldeira,0.35740593293579476,Gerente de projeto -,
23019,Luiza Peixoto,0.4426267825407416,Gerente de projeto -,
22000,Matteo Nunes,0.511209508854409,Gerente de projeto -,
18665,Dr. Noah da Cunha,0.511209508854409,Gerente de projeto -,
40462,Sra. Pietra Fernandes,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultant SAP PP SR 00194087,
40155,Sra. Sarah Fonseca,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultant SAP PP SR 00194087,
39799,Dr. Rhavi Moreira,0.4736503010027059,Application Consultant - SAP Consultant_L3 - Consultant SAP PP SR 00194087,
39763,Camila Macedo,0.4736503010027059,Application Consultant - SAP Consultant_L3 - Consultant SAP PP SR 00194087,
13827,Rafaela Novais,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultant SAP PP SR 00194087,
12941,Sra. Jade Alves,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultant SAP PP SR 00194087,
12669,Dr. Ravi Lucca Costa,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultant SAP PP SR 00194087,
10410,Rebeca Rios,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultant SAP PP SR 00194087,
40979,Srta. Gabriela Cardoso,0.511209508854409,Analista Unix Pleno,
40775,Vinícius Brito,0.511209508854409,Analista Unix Pleno,
40708,Dr. João Felipe Garcia,0.511209508854409,Analista Unix Pleno,
40706,Thomas Camargo,0.511209508854409,Analista Unix Pleno,
40702,Melina Freitas,0.511209508854409,Analista Unix Pleno,
40691,Dra. Juliana Moraes,0.511209508854409,Analista Unix Pleno,
40687,Maria Isis Silveira,0.511209508854409,Analista Unix Pleno,
39338,Theodoro Casa Grande,0.511209508854409,Analista Unix Pleno,
39224,João Vitor Barbosa,0.511209508854409,Analista Unix Pleno,
3657,Isabela Fogaça,0.511209508854409,Analista Unix Pleno,
3020,Dra. Maria Alice Cavalcante,0.511209508854409,Analista Unix Pleno,
40661,Ana Julia da Cruz,0.5603007741063712,Dev. Java Springboot 13436496,
40570,Maria Alice Guerra,0.5603007741063712,Dev. Java Springboot 13436496,
38790,Liam Caldeira,0.5603007741063712,Dev. Java Springboot 13436496,
37208,Leonardo Porto,0.5603007741063712,Dev. Java Springboot 13436496,
36840,Dr. Yan da Costa,0.5603007741063712,Dev. Java Springboot 13436496,
35272,Catarina Aragão,0.5603007741063712,Dev. Java Springboot 13436496,
26163,Joana Borges,0.5603007741063712,Dev. Java Springboot 13436496,
23301,Srta. Olivia Jesus,0.4404763548555058,Dev. Java Springboot 13436496,
21783,Maria Alice Campos,0.4865379063989506,Dev. Java Springboot 13436496,
40571,João Gabriel Azevedo,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultor SAP HCM SR,
17704,André Brito,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultor SAP HCM SR,
14039,Dra. Maria Helena Moreira,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultor SAP HCM SR,
40522,Sra. Maitê Porto,0.511209508854409,4902110 - Dados NoSql - Itaú,
40407,Sr. Eduardo Mendonça,0.511209508854409,4902110 - Dados NoSql - Itaú,
18066,Liam Pereira,0.511209508854409,4890951 - Java Liferay - Honda,
40909,Valentim Barros,0.511209508854409,4828853 - DBA ORACLE - T-Mobile,
40662,Heloísa Nogueira,0.5685015208535978,Data&AI / SAP-SAC 13458940,
40625,Vicente Vieira,0.5685015208535978,Data&AI / SAP-SAC 13458940,
40623,Dra. Ana Luiza Aparecida,0.5685015208535978,Data&AI / SAP-SAC 13458940,
36415,Murilo da Rosa,0.5685015208535978,Data&AI / SAP-SAC 13458940,
31778,Isabela Guerra,0.5685015208535978,Data&AI / SAP-SAC 13458940,
23451,Dra. Maria Alice Pinto,0.5375264621334243,Data&AI / SAP-SAC 13458940,
22816,Kaique Vieira,0.4823617359539683,Data&AI / SAP-SAC 13458940,
19688,Sr. Liam das Neves,0.5685015208535978,Data&AI / SAP-SAC 13458940,
18749,Dra. Jade Cunha,0.5685015208535978,Data&AI / SAP-SAC 13458940,
18727,Aylla Montenegro,0.5685015208535978,Data&AI / SAP-SAC 13458940,
18714,Heloisa Cunha,0.5685015208535978,Data&AI / SAP-SAC 13458940,
14552,Vinícius da Cruz,0.7998059060913671,Data&AI / SAP-SAC 13458940,
2420,Sr. Dom Sousa,0.5685015208535978,Data&AI / SAP-SAC 13458940,
39417,Theodoro Guerra,0.511209508854409,SAP ABAP Senior,
26476,Ana Luiza Aragão,0.511209508854409,SAP ABAP Senior,
23142,Dra. Bianca Pacheco,0.511209508854409,SAP ABAP Senior,
18975,Dra. Camila Barbosa,0.511209508854409,SAP ABAP Senior,
16256,Daniel Alves,0.511209508854409,SAP ABAP Senior,
932,Isis Novaes,0.511209508854409,SAP ABAP Senior,
40686,Sr. Vitor Hugo Costa,0.511209508854409,Desenvolvedor Flutter - 13459330,
40646,Olivia Casa Grande,0.511209508854409,Desenvolvedor Flutter - 13459330,
35572,Dr. Apollo Ramos,0.511209508854409,Desenvolvedor Flutter - 13459330,
18968,Rafaela Campos,0.606212146799959,Desenvolvedor Flutter - 13459330,
40685,Josué Rezende,0.511209508854409,Desenvolvedor CMS - 13459326,
40613,Maria Gonçalves,0.511209508854409,SAP HCM - 683/2022,
29382,Dra. Lívia Machado,0.511209508854409,SAP HCM - 683/2022,
17704,André Brito,0.511209508854409,SAP HCM - 683/2022,
14039,Dra. Maria Helena Moreira,0.511209508854409,SAP HCM - 683/2022,
40604,Helena da Rosa,0.511209508854409,SAP FI - 684/2022,
40375,Dra. Milena da Mata,0.4483587243487768,SAP FI - 684/2022,
21598,Sr. Ravi Lucca Borges,0.511209508854409,SAP FI - 684/2022,
39928,Bruna Campos,0.4736503010027059,SAP PM - 693/2022,
12959,Joaquim Cirino,0.511209508854409,SAP PM - 693/2022,
8749,Heloísa da Mota,0.511209508854409,SAP PM - 693/2022,
40627,Olívia Cardoso,0.511209508854409,SAP SD - 694/2022,
37723,Sr. Davi Miguel Novaes,0.511209508854409,SAP SD - 694/2022,
31309,Lorena Silva,0.511209508854409,SAP SD - 694/2022,
8764,Emanuelly das Neves,0.511209508854409,SAP SD - 694/2022,
40826,Kaique Campos,0.511209508854409,Analista de Processos - 677/2022,
40743,Diego Macedo,0.511209508854409,Analista de Processos - 677/2022,
40689,Sra. Maria Vitória Albuquerque,0.511209508854409,Analista de Processos - 677/2022,
40607,Sr. Matteo Vargas,0.511209508854409,Analista de Processos - 677/2022,
40605,Hadassa Jesus,0.49443643548651645,Analista de Processos - 677/2022,
40744,Ana Liz Sá,0.4897927147047185,Analista de Suporte - 677/2022,
40723,Gael Casa Grande,0.511209508854409,Analista de Suporte - 677/2022,
40690,Gael Henrique Sales,0.511209508854409,Analista de Suporte - 677/2022,
40688,Ana Cecília Sá,0.511209508854409,Analista de Suporte - 677/2022,
40619,Davi Lucca Vieira,0.511209508854409,Analista de Suporte - 677/2022,
40227,Dr. Joaquim Fogaça,0.511209508854409,Analista de Suporte - 677/2022,
40609,Igor Gomes,0.511209508854409,Desenvolvedor Lan Sweeper - 677/2022,
40669,Milena Marques,0.41420507781008586,Analista de Redes Telecom e Segurança - 685/2022,
40577,Isadora da Rocha,0.511209508854409,Analista de Redes Telecom e Segurança - 685/2022,
39951,Paulo Caldeira,0.4736503010027059,Analista de Redes Telecom e Segurança - 685/2022,
40624,Ester Porto,0.511209508854409,Analista Windows - AWS - 685/2022,
40616,Lívia Porto,0.511209508854409,Analista Windows - AWS - 685/2022,
40612,Juan Cunha,0.511209508854409,Analista Windows - AWS - 685/2022,
40611,Ana Clara Moraes,0.511209508854409,Analista Windows - AWS - 685/2022,
38454,Sra. Carolina Moura,0.511209508854409,Analista Windows - AWS - 685/2022,
23650,Sr. Levi Viana,0.4834878604756427,Analista Windows - AWS - 685/2022,
17176,Mariane Araújo,0.46767247427159786,Analista Windows - AWS - 685/2022,
40812,Lunna Lima,0.3025540967601514,Analista - 13383754,
36840,Dr. Yan da Costa,0.5685015208535978,Analista - 13383754,
37081,Benicio Barbosa,0.511209508854409,Java Senior,PJ
36996,Sra. Luara Gonçalves,0.511209508854409,Java Senior,PJ
36840,Dr. Yan da Costa,0.511209508854409,Java Senior,PJ
24492,Josué Rocha,0.4685570636402643,Java Senior,PJ
23301,Srta. Olivia Jesus,0.4404549100576459,Java Senior,PJ
21060,Dra. Isis Aragão,0.511209508854409,Java Senior,PJ
40812,Lunna Lima,0.3025540967601514,Analista - 13462656,
40684,Ágatha Camargo,0.5685015208535978,Analista - 13462656,
27391,Emilly Leão,0.5685015208535978,Analista - 13462656,
40918,Dra. Ana Clara Ribeiro,0.511209508854409,Cobol Senior,
37779,Catarina Ferreira,0.2789295031024031,Cobol Senior,
34179,Liam Fonseca,0.511209508854409,Cobol Senior,
27108,Vitor Casa Grande,0.511209508854409,Cobol Senior,
26692,Arthur Cardoso,0.28557155056135597,Cobol Senior,
17911,Sofia Casa Grande,0.3995319603712721,Cobol Senior,
15567,Natália Sales,0.511209508854409,Cobol Senior,
38951,Gustavo Casa Grande,0.511209508854409,4910076 - Java/AWS - Itaú,
41030,Julia Farias,0.40384609578381003,Consultor de Projetos / Requisitos,
40847,Sarah Cunha,0.511209508854409,Consultor de Projetos / Requisitos,
40736,Srta. Jade das Neves,0.511209508854409,Consultor de Projetos / Requisitos,
40658,Sarah Araújo,0.511209508854409,Consultor de Projetos / Requisitos,
40657,Lucas Nascimento,0.436509239445404,Consultor de Projetos / Requisitos,
40656,Gustavo Henrique da Cruz,0.511209508854409,Consultor de Projetos / Requisitos,
40655,João Miguel Andrade,0.4483587243487768,Consultor de Projetos / Requisitos,
40639,Isabela Garcia,0.511209508854409,Consultor de Projetos / Requisitos,
40637,Emanuella Moraes,0.511209508854409,Consultor de Projetos / Requisitos,
40569,Eduarda Siqueira,0.511209508854409,Consultor de Projetos / Requisitos,
40552,Ian Cavalcanti,0.511209508854409,Consultor de Projetos / Requisitos,
39991,Jade Fogaça,0.4736503010027059,Consultor de Projetos / Requisitos,
37669,Ana Vitória Rocha,0.511209508854409,Consultor de Projetos / Requisitos,
36439,Henry Costa,0.5133207967196031,Consultor de Projetos / Requisitos,
35653,Maria Luísa Almeida,0.515489205836647,Consultor de Projetos / Requisitos,
31784,Sra. Isabel Peixoto,0.511209508854409,Consultor de Projetos / Requisitos,
19537,Dr. Théo Moraes,0.511209508854409,Consultor de Projetos / Requisitos,
13782,Yago Gomes,0.511209508854409,Consultor de Projetos / Requisitos,
7099,Dra. Ana Vitória Porto,0.6391932467360968,Consultor de Projetos / Requisitos,
5712,Srta. Luísa Mendonça,0.6228938880883724,Consultor de Projetos / Requisitos,
40705,Vinícius Cunha,0.511209508854409,Analista de Suporte Áudio Visual,
40704,Ana Carolina Aparecida,0.511209508854409,Analista de Suporte Áudio Visual,
40703,Rael Novais,0.511209508854409,Analista de Suporte Áudio Visual,
40654,Sr. Eduardo Garcia,0.511209508854409,Analista de Suporte Áudio Visual,
40653,Marcelo Casa Grande,0.511209508854409,Analista de Suporte Áudio Visual,
40650,Luiz Fernando Novaes,0.511209508854409,Analista de Suporte Áudio Visual,
40649,Isis Caldeira,0.511209508854409,Analista de Suporte Áudio Visual,
40634,Dra. Rafaela Melo,0.511209508854409,Analista de Suporte Áudio Visual,
40633,Kamilly da Conceição,0.511209508854409,Analista de Suporte Áudio Visual,
40632,Gabrielly Sousa,0.511209508854409,Analista de Suporte Áudio Visual,
36869,Amanda Campos,0.511209508854409,Analista de Suporte Áudio Visual,
35780,Gabriel Sampaio,0.511209508854409,Analista de Suporte Áudio Visual,
40692,Murilo Nunes,0.511209508854409,Consultor Python - CF28111,
40683,Sra. Rafaela da Conceição,0.511209508854409,Consultor Python - CF28111,
40174,Srta. Mariah Pires,0.511209508854409,Consultor Python - CF28111,
39846,Vinicius da Costa,0.4736503010027059,Consultor Python - CF28111,
38266,Dr. Léo Pires,0.511209508854409,Consultor Python - CF28111,
20322,Paulo Sampaio,0.511209508854409,Consultor Python - CF28111,
1677,Milena Ramos,0.3893484247856602,Consultor Python - CF28111,
40135,Sra. Alexia Ribeiro,0.511209508854409,Especialistas sênior em Java,
37208,Leonardo Porto,0.511209508854409,Especialistas sênior em Java,
36996,Sra. Luara Gonçalves,0.511209508854409,Especialistas sênior em Java,
35272,Catarina Aragão,0.511209508854409,Especialistas sênior em Java,
27750,Luna Câmara,0.511209508854409,Especialistas sênior em Java,
21060,Dra. Isis Aragão,0.511209508854409,Especialistas sênior em Java,
19410,Sr. Juan Farias,0.511209508854409,Especialistas sênior em Java,
1536,Otávio Brito,0.511209508854409,Especialistas sênior em Java,
39799,Dr. Rhavi Moreira,0.4823617359539683,SAP PP,PJ
16747,Sra. Rebeca da Conceição,0.5685015208535978,SAP PP,PJ
12941,Sra. Jade Alves,0.5685015208535978,SAP PP,PJ
10410,Rebeca Rios,0.5685015208535978,SAP PP,PJ
2446,Laís Campos,0.5685015208535978,SAP PP,PJ
40812,Lunna Lima,0.3025540967601514,Analista - Operações Associadas - 13483096,
35996,Liam das Neves,0.5685015208535978,Analista - Operações Associadas - 13483096,
34765,Ísis Melo,0.36659376182113074,Analista - Operações Associadas - 13483096,
40722,Alexia Guerra,0.516856526142705,Administrador De Dados - 13474656,
40742,Luiz Fernando Nunes,0.5603007741063712,Desenvolvedor de Aplicações / React Native - 13464449,
40748,Luana Duarte,0.5074826463076253,Desenvolvedor de Aplicações / React Native - 13464450,
40695,Lucas Gabriel Cavalcanti,0.511209508854409,SAP BW Sr,
36415,Murilo da Rosa,0.511209508854409,SAP BW Sr,
35821,Dr. Vitor Hugo Montenegro,0.49384234528876125,SAP BW Sr,
32905,Théo Almeida,0.4736503010027059,SAP BW Sr,
29301,Benjamin Borges,0.511209508854409,SAP BW Sr,
27983,José Campos,0.511209508854409,SAP BW Sr,
27891,Thiago Rodrigues,0.511209508854409,SAP BW Sr,
25159,Gustavo Campos,0.511209508854409,SAP BW Sr,
23962,Josué Aragão,0.511209508854409,SAP BW Sr,
23451,Dra. Maria Alice Pinto,0.5533982549538795,SAP BW Sr,
23217,Sra. Bianca Nascimento,0.7446362087083015,SAP BW Sr,
22943,Maria Isis Moreira,0.4736503010027059,SAP BW Sr,
22600,Rodrigo Nascimento,0.4736503010027059,SAP BW Sr,
19689,Dra. Agatha Costa,0.511209508854409,SAP BW Sr,
19688,Sr. Liam das Neves,0.511209508854409,SAP BW Sr,
19687,Anna Liz Azevedo,0.511209508854409,SAP BW Sr,
18749,Dra. Jade Cunha,0.511209508854409,SAP BW Sr,
18267,Davi Luiz Caldeira,0.511209508854409,SAP BW Sr,
18181,Sara Pastor,0.511209508854409,SAP BW Sr,
17925,João Fonseca,0.511209508854409,SAP BW Sr,
17848,Srta. Maya Caldeira,0.511209508854409,SAP BW Sr,
16237,Sra. Maysa Fernandes,0.511209508854409,SAP BW Sr,
15394,Dr. Gael Henrique Mendes,0.511209508854409,SAP BW Sr,
14552,Vinícius da Cruz,0.7733368690541966,SAP BW Sr,
14182,Sophie Cassiano,0.511209508854409,SAP BW Sr,
15054,Sr. Luigi Gomes,0.511209508854409,Assistente Operações RH - BK,
13710,Pedro Miguel Araújo,0.511209508854409,Assistente Operações RH - BK,
40641,Sr. Theo Rocha,0.511209508854409,Programador Fullstack - 704/2022,
19410,Sr. Juan Farias,0.511209508854409,Programador Fullstack - 704/2022,
15551,Vinícius Castro,0.5225708860757781,Programador Fullstack - 704/2022,
40992,Sr. Ryan da Luz,0.511209508854409,Sr. Analyst HR - Business Partner BP 13508288,
40969,Dr. Caleb Ramos,0.511209508854409,Sr. Analyst HR - Business Partner BP 13508288,
40375,Dra. Milena da Mata,0.4483587243487768,SAP Functional / FI 13506705,
31121,Dr. Gabriel Peixoto,0.511209508854409,SAP Functional / FI 13506705,
7844,Zoe Gonçalves,0.511209508854409,SAP Functional / FI 13506705,
40604,Helena da Rosa,0.511209508854409,SAP Functional / FI 13506706,
31121,Dr. Gabriel Peixoto,0.511209508854409,SAP Functional / FI 13506706,
22164,Sr. Marcelo Fogaça,0.511209508854409,SAP Functional / FI 13506706,
21598,Sr. Ravi Lucca Borges,0.511209508854409,SAP Functional / FI 13506706,
18357,Hellena Monteiro,0.511209508854409,SAP Functional / FI 13506706,
14452,Ágatha da Mota,0.511209508854409,SAP Functional / FI 13506706,
40627,Olívia Cardoso,0.511209508854409,SAP Functional / SD 13506708,
37723,Sr. Davi Miguel Novaes,0.511209508854409,SAP Functional / SD 13506708,
8764,Emanuelly das Neves,0.511209508854409,SAP Functional / SD 13506708,
40951,Dr. Vitor da Luz,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP ABAP_Dev S/4 SR 00194209,
30076,Hadassa Gomes,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP ABAP_Dev S/4 SR 00194209,
16256,Daniel Alves,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP ABAP_Dev S/4 SR 00194209,
13822,Sr. Lucca Fernandes,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP ABAP_Dev S/4 SR 00194209,
40871,Sra. Sophia Melo,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP BTP SR 00194318,
40870,Srta. Antonella Mendes,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP BTP SR 00194318,
40869,Laís Sampaio,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP BTP SR 00194318,
33590,Pedro Miguel Macedo,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP BTP SR 00194318,
32478,Dr. Bento Sales,0.4736503010027059,Application Consultant - SAP Consultant_L3 - SAP BTP SR 00194318,
25478,Dra. Sophie Alves,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP BTP SR 00194318,
40760,Daniel Araújo,0.511209508854409,Consultor Vistex Sênior 00194225,
40845,Dr. João Guilherme da Mota,0.511209508854409,Q.A Web - MSC,
40839,Allana Machado,0.511209508854409,Q.A Web - MSC,
40833,Dra. Maria Luiza Silva,0.511209508854409,Q.A Web - MSC,
40801,Lorena Pereira,0.511209508854409,Q.A Web - MSC,
13982,Dr. Leandro Fernandes,0.511209508854409,Q.A Web - MSC,
39370,Srta. Luísa Freitas,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP IBP SR 00194224,
22775,Juan Leão,0.4736503010027059,Application Consultant - SAP Consultant_L3 - SAP IBP SR 00194224,
17931,Dr. Samuel Rios,0.5395573237462039,Application Consultant - SAP Consultant_L3 - SAP IBP SR 00194224,
15142,Srta. Cecília Cavalcanti,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP IBP SR 00194224,
13260,Gabrielly Costa,0.511209508854409,Application Consultant - SAP Consultant_L3 - SAP IBP SR 00194224,
41084,Srta. Alícia Duarte,0.511209508854409,Analista Contábil - Acelen,
41083,Ana Beatriz Macedo,0.511209508854409,Analista Contábil - Acelen,
40813,Maria Clara Martins,0.511209508854409,Analista Contábil - Acelen,
40717,Aurora Barros,0.511209508854409,Analista Contábil - Acelen,
40716,Ryan Moura,0.511209508854409,Analista Contábil - Acelen,
40715,Antonella Porto,0.511209508854409,Analista Contábil - Acelen,
40714,João Machado,0.511209508854409,Analista Contábil - Acelen,
40713,Maysa Rezende,0.511209508854409,Analista Contábil - Acelen,
40794,Dr. José Miguel Dias,0.511209508854409,SAP SD Sr - US PRICING 00194226,
40746,Matheus Mendes,0.511209508854409,SAP SD Sr - US PRICING 00194226,
40451,Dra. Beatriz Porto,0.3779490748623123,SAP SD Sr - US PRICING 00194226,
39301,Sarah da Conceição,0.4457806459570751,SAP SD Sr - US PRICING 00194226,
38212,Sra. Joana Cardoso,0.511209508854409,SAP SD Sr - US PRICING 00194226,
38042,Sr. Otto Sousa,0.511209508854409,SAP SD Sr - US PRICING 00194226,
30214,Sr. Caio Viana,0.45023514064985193,SAP SD Sr - US PRICING 00194226,
23448,Theo Sampaio,0.511209508854409,SAP SD Sr - US PRICING 00194226,
23348,Sra. Ana Laura Cunha,0.511209508854409,SAP SD Sr - US PRICING 00194226,
12755,Breno Sá,0.6349270890049944,SAP SD Sr - US PRICING 00194226,
7717,Enrico Pereira,0.511209508854409,SAP SD Sr - US PRICING 00194226,
41205,Ana Vitória Duarte,0.49629464280942337,Digital Change Manager 00194986,
41163,Sofia Guerra,0.511209508854409,Digital Change Manager 00194986,
41162,Dra. Emanuella das Neves,0.511209508854409,Digital Change Manager 00194986,
41161,Rhavi Costa,0.4685570636402643,Digital Change Manager 00194986,
41160,Liz Oliveira,0.511209508854409,Digital Change Manager 00194986,
41156,Heloísa Martins,0.511209508854409,Digital Change Manager 00194986,
41070,Dra. Esther Souza,0.511209508854409,Digital Change Manager 00194986,
40763,Henry Barros,0.511209508854409,Digital Change Manager 00194986,
40756,Sra. Ana Luiza Jesus,0.511209508854409,Digital Change Manager 00194986,
40749,Luiz Miguel Pinto,0.511209508854409,Digital Change Manager 00194986,
40737,Luiz Henrique Pereira,0.511209508854409,Digital Change Manager 00194986,
40657,Lucas Nascimento,0.436509239445404,Digital Change Manager 00194986,
40655,João Miguel Andrade,0.4483587243487768,Digital Change Manager 00194986,
40607,Sr. Matteo Vargas,0.511209508854409,Digital Change Manager 00194986,
39389,Dr. Cauê Dias,0.511209508854409,Digital Change Manager 00194986,
37669,Ana Vitória Rocha,0.511209508854409,Digital Change Manager 00194986,
20136,Dr. Yago Melo,0.511209508854409,Digital Change Manager 00194986,
19942,Sr. Paulo Nunes,0.4486886884852338,Digital Change Manager 00194986,
19537,Dr. Théo Moraes,0.511209508854409,Digital Change Manager 00194986,
18880,Sr. Caio Caldeira,0.511209508854409,Digital Change Manager 00194986,
13782,Yago Gomes,0.511209508854409,Digital Change Manager 00194986,
7732,João Felipe Moura,0.511209508854409,Digital Change Manager 00194986,
31150,Sr. Bruno Mendes,0.511209508854409,Application Consultant - SAP Consultant_L3 - Consultor SAP HCM SR 00195341,
